0	0
1	0
2	0
3	0
4	1
5	1
6	0
7	0
8	0
9	0
10	0
11	2
12	0
13	2
14	1
15	5
16	3
17	3
18	6
19	4
20	1
21	4
22	4
23	6
24	0
25	2
26	4
27	3
28	2
29	5
30	4
31	3
32	2
33	3
34	4
35	2
36	5
37	5
38	5
39	7
40	10
41	12
42	14
43	13
44	14
45	13
46	22
47	7
48	13
49	11
50	13
51	16
52	10
53	10
54	9
55	6
56	16
57	11
58	12
59	12
60	12
61	13
62	8
63	9
64	12
65	6
66	12
67	8
68	5
69	8
70	7
71	7
72	12
73	3
74	13
75	8
76	5
77	4
78	3
79	7
80	4
81	6
82	8
83	6
84	5
85	4
86	4
87	2
88	8
89	5
90	1
91	4
92	8
93	6
94	6
95	5
96	6
97	6
98	6
99	3
100	4
101	2
102	5
103	3
104	5
105	3
106	8
107	3
108	8
109	3
110	3
111	4
112	3
113	4
114	3
115	4
116	1
117	4
118	0
119	3
120	2
121	1
122	1
123	2
124	1
125	3
126	3
127	81
