0	42
1	112
2	210
3	271
4	323
5	387
6	449
7	705
8	818
9	897
10	1069
11	1199
12	1287
13	1412
14	1611
15	1700
16	1768
17	1964
18	2150
19	2163
20	2314
21	2431
22	2643
23	2704
24	2765
25	2963
26	2912
27	3159
28	3152
29	3359
30	3331
31	3535
32	3420
33	3467
34	3685
35	4207
36	5322
37	6476
38	7135
39	7636
40	7847
41	7764
42	7997
43	7852
44	7666
45	7603
46	7615
47	7396
48	7268
49	7290
50	6821
51	6728
52	6530
53	6205
54	5901
55	5715
56	5532
57	5204
58	23050
59	4801
60	39946
61	4236
62	4098
63	3775
64	3799
65	3510
66	3323
67	3277
68	3049
69	2909
70	2754
71	2581
72	2539
73	2328
74	2333
75	2082
76	2107
77	1988
78	1931
79	1806
80	1692
81	1737
82	1645
83	1566
84	1441
85	1384
86	1405
87	1316
88	1330
89	1145
90	1165
91	1084
92	1121
93	1089
94	1087
95	959
96	1008
97	935
98	938
99	848
100	815
101	842
102	718
103	789
104	703
105	724
106	748
107	609
108	618
109	623
110	615
111	551
112	537
113	503
114	504
115	523
116	489
117	495
118	426
119	418
120	453
121	402
122	409
123	354
124	376
125	347
126	334
127	8560
