0	1
1	1
no answer
2	0
3	8
4	7
5	10
6	21
7	10
8	15
9	26
10	38
11	30
12	42
13	48
14	45
15	66
16	62
17	53
18	68
19	78
20	92
21	96
22	96
23	140
24	123
25	135
26	165
27	176
28	212
29	208
30	252
31	289
32	290
33	334
34	347
35	334
36	397
37	435
38	470
39	501
40	542
41	570
42	630
43	675
44	668
45	779
46	926
47	1294
48	1701
49	1977
50	2270
51	2347
52	2566
53	2459
54	2609
55	2680
56	2702
57	2798
58	2887
59	3147
60	3485
61	3778
62	3795
63	3923
64	3770
65	3539
66	3148
67	2798
68	2406
69	1941
70	1535
71	1093
72	757
73	510
74	322
75	217
76	88
77	59
78	16
79	10
80	2
81	6
82	9
83	7
84	5
85	7
86	4
87	3
88	3
89	4
90	4
91	3
92	2
93	4
94	2
95	2
96	6
97	7
98	2
99	4
100	2
101	0
102	5
103	1
104	5
105	1
106	2
107	1
108	2
109	5
110	8
111	2
112	3
113	2
114	3
115	1
116	5
117	3
118	1
119	3
120	4
121	3
122	4
123	4
124	3
125	6
126	3
127	42
